BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
200401,1,0,200401,1,100,NEVADA,Heavy Snow,0,0,0,0,,
200401,1,0,200401,1,900,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,0,200401,1,900,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,0,200401,1,1136,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,17,700,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,14,2300,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,14,700,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,14,700,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,2,1300,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,2,1300,INDIANA,Flood,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,1,800,UTAH,Dense Fog,0,0,0,0,,
200401,1,0,200401,1,800,COLORADO,Dense Fog,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,UTAH,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,31,2359,COLORADO,Drought,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,0,200401,2,400,WYOMING,Heavy Snow,0,0,0,0,,
200401,1,100,200401,1,1400,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,1,100,200401,1,1139,OREGON,Heavy Snow,0,0,0,0,,
200401,1,100,200401,1,1300,OREGON,Heavy Snow,0,0,0,0,,
200401,1,100,200401,1,1400,OREGON,Heavy Snow,0,0,0,0,,
200401,1,200,200401,1,200,NEVADA,High Wind,0,0,0,0,,
200401,1,200,200401,1,1600,OREGON,WINTER WEATHER,0,0,0,0,,
200401,1,245,200401,1,1245,CALIFORNIA,Blizzard,0,0,0,0,,
200401,1,300,200401,2,500,NEVADA,Heavy Snow,0,0,0,0,,
200401,1,300,200401,3,400,CALIFORNIA,Winter Storm,0,0,0,0,,
200401,1,300,200401,2,500,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,300,200401,2,500,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,300,200401,2,500,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,300,200401,2,500,NEVADA,Heavy Snow,0,0,0,0,,
200401,1,400,200401,1,400,OREGON,High Wind,0,0,0,0,,
200401,1,400,200401,1,1600,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,1,400,200401,1,1600,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,1,500,200401,1,500,OREGON,High Wind,0,0,0,0,,
200401,1,500,200401,1,1600,OREGON,Heavy Snow,0,0,0,0,,
200401,1,559,200401,1,559,OREGON,High Wind,0,0,0,0,,
200401,1,600,200401,1,600,OREGON,High Wind,0,0,0,0,,
200401,1,600,200401,1,2000,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,1,630,200401,1,1700,OREGON,WINTER WEATHER,0,0,0,0,,
200401,1,640,200401,1,640,CALIFORNIA,High Wind,0,0,0,0,,
200401,1,645,200401,1,645,NEVADA,High Wind,0,0,0,0,,
200401,1,700,200401,1,700,NEVADA,High Wind,0,0,0,0,,
200401,1,700,200401,1,1600,OREGON,Heavy Snow,0,0,0,0,,
200401,1,700,200401,3,400,CALIFORNIA,Winter Storm,0,0,0,0,,
200401,1,715,200401,1,715,NEVADA,High Wind,0,0,0,0,,
200401,1,742,200401,1,903,HAWAII,Flash Flood,0,0,0,0,,
200401,1,742,200401,1,742,OREGON,Blizzard,0,0,0,0,,
200401,1,800,200401,1,800,OREGON,Heavy Snow,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,3,1800,IDAHO,Heavy Snow,0,0,0,0,0,
200401,1,800,200401,3,1800,IDAHO,Heavy Snow,0,0,0,0,0,
200401,1,800,200401,3,1800,IDAHO,Heavy Snow,0,0,0,0,0,
200401,1,800,200401,3,800,IDAHO,Heavy Snow,0,0,0,0,0,
200401,1,800,200401,3,1800,IDAHO,Heavy Snow,0,0,0,0,0,
200401,1,800,200401,2,100,IDAHO,Blizzard,1,0,0,0,220K,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,,
200401,1,800,200401,2,100,IDAHO,Blizzard,0,0,0,0,22K,
200401,1,800,200401,2,800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,IDAHO,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,IDAHO,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,IDAHO,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,800,200401,2,800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,821,200401,1,821,OREGON,Blizzard,0,0,0,0,,
200401,1,835,200401,1,840,CALIFORNIA,High Wind,0,0,0,0,,
200401,1,846,200401,1,846,NEVADA,High Wind,0,0,0,0,,
200401,1,903,200401,1,903,NEVADA,High Wind,0,0,0,0,,
200401,1,910,200401,1,1600,WASHINGTON,WINTER WEATHER,0,0,0,0,,
200401,1,915,200401,1,915,NEVADA,High Wind,0,0,0,0,,
200401,1,934,200401,1,934,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,943,200401,1,943,OREGON,Heavy Snow,0,0,0,0,,
200401,1,944,200401,1,944,NEVADA,High Wind,0,0,0,0,,
200401,1,1000,200401,1,1528,CALIFORNIA,Strong Wind,0,0,0,0,1K,
200401,1,1000,200401,1,1600,IDAHO,Heavy Snow,0,0,0,0,,
200401,1,1000,200401,1,1100,CALIFORNIA,High Wind,0,0,0,0,,
200401,1,1000,200401,1,2145,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,1000,200401,1,1528,CALIFORNIA,Strong Wind,0,0,0,0,1K,
200401,1,1023,200401,1,1028,CALIFORNIA,High Wind,0,0,0,0,,
200401,1,1048,200401,1,1528,CALIFORNIA,Strong Wind,0,0,0,0,1K,
200401,1,1057,200401,1,1057,NEVADA,High Wind,0,0,0,0,,
200401,1,1100,200401,1,1600,NEVADA,High Wind,0,0,0,0,,
200401,1,1100,200401,1,1700,NEVADA,Blizzard,0,0,0,0,,
200401,1,1115,200401,1,1225,CALIFORNIA,Flash Flood,0,0,0,0,,
200401,1,1141,200401,1,1400,CALIFORNIA,Flash Flood,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,2K,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,4,600,UTAH,Winter Storm,0,0,0,0,0,0
200401,1,1200,200401,1,1900,OREGON,Heavy Snow,0,0,0,0,,
200401,1,1200,200401,1,1800,IDAHO,Heavy Snow,0,0,0,0,,
200401,1,1200,200401,1,1700,OREGON,WINTER WEATHER,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1200,200401,2,1800,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1208,200401,1,1208,OREGON,Heavy Snow,0,0,0,0,,
200401,1,1209,200401,1,1209,NEVADA,High Wind,0,0,0,0,,
200401,1,1216,200401,1,1216,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,1220,200401,1,1645,HAWAII,Heavy Rain,0,0,0,0,,
200401,1,1253,200401,1,1253,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,1300,200401,1,1600,NEVADA,High Wind,0,0,0,0,,
200401,1,1300,200401,1,1900,IDAHO,Heavy Snow,0,0,0,0,,
200401,1,1352,200401,1,1352,NEVADA,High Wind,0,0,0,0,,
200401,1,1400,200401,1,1900,NEVADA,High Wind,0,0,0,0,,
200401,1,1400,200401,1,1645,HAWAII,Flash Flood,0,0,0,0,,
200401,1,1500,200401,1,2000,NEVADA,High Wind,0,0,0,0,,
200401,1,1530,200401,1,1530,NEVADA,High Wind,0,0,0,0,,
200401,1,1623,200401,1,1623,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,1745,200401,2,15,HAWAII,Heavy Rain,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,2,2100,WASHINGTON,Heavy Snow,0,0,0,0,0,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,4,430,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,4,430,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,4,430,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,4,430,COLORADO,Winter Storm,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1800,200401,3,2300,COLORADO,Heavy Snow,0,0,0,0,,
200401,1,1900,200401,2,400,MONTANA,Winter Storm,0,0,0,0,,
200401,1,1900,200401,2,400,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2000,200401,2,600,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2100,200401,2,200,WYOMING,High Wind,0,0,0,0,0,0
200401,1,2100,200401,2,600,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2100,200401,3,1530,UTAH,Winter Storm,0,0,0,0,,
200401,1,2100,200401,3,2300,UTAH,Winter Storm,0,0,0,0,,
200401,1,2100,200401,3,1530,UTAH,Winter Storm,0,0,0,0,,
200401,1,2100,200401,2,200,WYOMING,High Wind,0,0,0,0,0,0
200401,1,2155,200401,1,2155,COLORADO,High Wind,0,0,0,0,,
200401,1,2200,200401,2,600,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2200,200401,2,700,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2215,200401,1,2215,COLORADO,High Wind,0,0,0,0,,
200401,1,2236,200401,1,2236,OREGON,Heavy Snow,0,0,0,0,,
200401,1,2245,200401,1,2245,COLORADO,High Wind,0,0,0,0,,
200401,1,2300,200401,1,2300,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,1,2300,200401,2,1200,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2300,200401,2,1100,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2300,200401,2,900,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2300,200401,2,1200,MONTANA,Winter Storm,0,0,0,0,,
200401,1,2325,200401,1,2325,COLORADO,High Wind,0,0,0,0,,
200401,2,0,200401,2,0,COLORADO,High Wind,0,0,0,0,,
200401,2,0,200401,3,900,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,0,200401,3,900,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,27,200401,2,27,COLORADO,High Wind,0,0,0,0,,
200401,2,30,200401,2,30,COLORADO,High Wind,0,0,0,0,50K,
200401,2,100,200401,2,100,COLORADO,High Wind,0,0,0,0,,
200401,2,100,200401,2,200,IDAHO,Avalanche,2,0,2,0,,
200401,2,100,200401,3,1800,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,100,200401,3,1800,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,100,200401,3,1800,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,107,200401,2,107,COLORADO,High Wind,0,0,0,0,,
200401,2,200,200401,2,300,NEW MEXICO,Strong Wind,0,0,0,0,5K,
200401,2,200,200401,3,1500,ALASKA,High Wind,0,0,0,0,,
200401,2,224,200401,2,224,COLORADO,High Wind,0,0,0,0,,
200401,2,400,200401,2,800,PENNSYLVANIA,WINTER WEATHER,0,0,0,0,,
200401,2,400,200401,2,800,PENNSYLVANIA,WINTER WEATHER,0,0,0,0,,
200401,2,440,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,440,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,500,200401,2,800,NEW JERSEY,WINTER WEATHER,0,0,0,0,,
200401,2,630,200401,2,930,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,730,200401,2,730,OREGON,Heavy Snow,0,0,0,0,,
200401,2,900,200401,2,1150,KENTUCKY,Flash Flood,0,0,0,0,100K,
200401,2,925,200401,2,1230,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,925,200401,2,1230,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,954,200401,3,500,HAWAII,Heavy Rain,0,0,0,0,,
200401,2,1003,200401,3,1230,HAWAII,Heavy Rain,0,0,0,0,,
200401,2,1010,200401,2,1010,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1011,200401,2,1011,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1025,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,1025,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,1025,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,1025,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,1025,200401,3,347,MINNESOTA,Winter Storm,0,0,0,0,,
200401,2,1025,200401,3,347,NORTH DAKOTA,Winter Storm,0,0,0,0,,
200401,2,1030,200401,2,1730,KENTUCKY,Flood,0,0,0,0,0K,0K
200401,2,1050,200401,2,1630,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,1100,200401,2,1400,VIRGINIA,Flood,0,0,0,0,,
200401,2,1106,200401,2,1106,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1107,200401,2,1107,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1109,200401,2,1109,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1120,200401,2,1530,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,1200,200401,2,1200,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1200,200401,2,1200,CALIFORNIA,High Surf,0,0,2,0,,
200401,2,1230,200401,2,1230,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1300,200401,3,600,NEVADA,Heavy Snow,0,0,0,0,,
200401,2,1300,200401,3,600,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1300,200401,3,600,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1300,200401,3,600,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1305,200401,2,1700,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,1305,200401,2,1305,KENTUCKY,Debris Flow,0,0,0,0,0K,0K
200401,2,1335,200401,2,1335,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1449,200401,2,1700,KENTUCKY,Flash Flood,0,0,0,0,0K,0K
200401,2,1500,200401,2,1730,NEW MEXICO,Strong Wind,0,0,0,0,8K,
200401,2,1544,200401,2,1544,OREGON,Heavy Snow,0,0,0,0,,
200401,2,1608,200401,2,1608,CALIFORNIA,Heavy Snow,0,0,0,0,,
200401,2,1630,200401,2,1700,CALIFORNIA,Debris Flow,0,0,0,0,20K,
200401,2,1655,200401,3,1530,HAWAII,Heavy Rain,0,0,0,0,,
200401,2,1655,200401,3,1830,HAWAII,Heavy Rain,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1800,200401,3,2100,COLORADO,Heavy Snow,0,0,0,0,,
200401,2,1900,200401,3,1915,KENTUCKY,Flood,0,0,0,0,,
200401,2,2030,200401,9,2124,INDIANA,Flood,0,0,0,0,,
200401,2,2030,200401,9,2124,INDIANA,Flood,0,0,0,0,,
200401,3,0,200401,4,700,IDAHO,Heavy Snow,0,0,0,0,,
200401,3,0,200401,3,1600,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,0,200401,3,1600,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,0,200401,3,1600,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,0,200401,3,600,WASHINGTON,High Wind,0,0,0,0,5K,
200401,3,0,200401,3,600,WASHINGTON,High Wind,0,0,0,0,20K,
200401,3,0,200401,4,700,IDAHO,Heavy Snow,0,0,0,0,,
200401,3,300,200401,3,500,NEVADA,Heavy Snow,0,0,0,0,,
200401,3,300,200401,6,800,CALIFORNIA,Frost/Freeze,0,0,0,0,,
200401,3,400,200401,3,600,NEVADA,Heavy Snow,0,0,0,0,,
200401,3,400,200401,3,1857,KENTUCKY,Flood,0,0,0,0,0K,0K
200401,3,400,200401,3,600,NEVADA,Heavy Snow,0,0,0,0,,
200401,3,413,200401,3,1000,CALIFORNIA,Strong Wind,0,0,0,0,1K,
200401,3,424,200401,3,900,CALIFORNIA,Strong Wind,0,0,0,0,1K,
200401,3,600,200401,3,1600,ARIZONA,Heavy Snow,0,0,0,0,,
200401,3,630,200401,3,1830,HAWAII,Heavy Rain,0,0,0,0,,
200401,3,700,200401,4,0,MONTANA,Winter Storm,0,0,0,0,,
200401,3,700,200401,4,0,MONTANA,Winter Storm,0,0,0,0,,
200401,3,700,200401,4,0,MONTANA,Winter Storm,0,0,0,0,,
200401,3,700,200401,4,0,MONTANA,Winter Storm,0,0,0,0,,
200401,3,730,200401,4,730,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,3,730,200401,4,730,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,3,730,200401,4,730,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,3,800,200401,9,1800,KENTUCKY,Flood,0,0,0,0,,
200401,3,800,200401,4,430,KENTUCKY,Flood,0,0,0,0,0K,0K
200401,3,1100,200401,4,100,KENTUCKY,Flood,0,0,0,0,,
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,,
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,1200,200401,3,2000,COLORADO,Winter Storm,0,0,0,0,0,0
200401,3,1235,200401,3,1955,ALASKA,High Wind,0,0,0,0,,
200401,3,1300,200401,4,800,TEXAS,High Wind,0,0,0,0,0,0
200401,3,1300,200401,4,1002,OREGON,Heavy Snow,0,0,0,0,,
200401,3,1300,200401,4,1002,WASHINGTON,Heavy Snow,0,0,0,0,,
200401,3,1500,200401,3,1500,ALABAMA,Heat,0,0,0,0,,
200401,3,1500,200401,3,1500,ALABAMA,Heat,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,20K,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1530,200401,4,1300,KANSAS,Winter Storm,0,0,0,0,,
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
200401,3,1800,200401,4,900,NEBRASKA,Winter Storm,0,0,0,0,0,0
