BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,HAWAII,Drought,0,0,0,0,0.00K,0.00K
200901,1,0,200901,1,430,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,0,200901,31,2359,WISCONSIN,Drought,0,0,0,0,,
200901,1,0,200901,1,515,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,0,200901,5,10,INDIANA,Flood,0,0,0,0,2.50K,0.00K
200901,1,0,200901,1,1156,MISSOURI,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,3,1104,INDIANA,Flood,0,0,0,0,2.50K,0.00K
200901,1,0,200901,5,10,INDIANA,Flood,0,0,0,0,2.50K,0.00K
200901,1,0,200901,8,19,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,5,1140,INDIANA,Flood,0,0,0,0,12.50K,0.00K
200901,1,0,200901,1,2225,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,1,2225,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,3,1104,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,2,942,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,0,200901,3,1104,INDIANA,Flood,0,0,0,0,2.50K,0.00K
200901,1,100,200901,3,300,WYOMING,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,100,200901,2,1200,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,100,200901,2,1200,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,100,200901,2,1200,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,100,200901,1,1300,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,100,200901,2,1400,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,124,200901,1,400,HAWAII,Heavy Rain,0,0,0,0,0.00K,0.00K
200901,1,200,200901,1,1400,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,201,200901,2,1200,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,229,200901,1,430,HAWAII,Heavy Rain,0,0,0,0,0.00K,0.00K
200901,1,240,200901,2,1700,MONTANA,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,300,200901,2,1700,WYOMING,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,400,200901,2,400,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,400,200901,2,1330,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,400,200901,1,900,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,1,400,200901,2,400,WASHINGTON,Heavy Snow,0,0,0,0,,
200901,1,400,200901,1,1400,WASHINGTON,Heavy Snow,0,0,0,0,,
200901,1,400,200901,2,400,WASHINGTON,Heavy Snow,0,0,0,0,,
200901,1,400,200901,2,1600,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,430,200901,1,900,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,1700,MONTANA,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,1900,WYOMING,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,1600,IDAHO,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,500,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,500,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,500,200901,2,800,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,500,200901,3,500,WYOMING,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,600,200901,2,1000,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,600,200901,2,1700,MONTANA,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,600,200901,2,1000,IDAHO,Heavy Snow,0,0,0,0,1.00K,0.00K
200901,1,600,200901,2,1000,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,600,200901,2,1000,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,700,200901,2,700,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,700,200901,1,1700,OREGON,High Wind,0,0,0,0,,
200901,1,800,200901,2,2200,MICHIGAN,Lake-Effect Snow,0,0,0,0,0.00K,0.00K
200901,1,800,200901,1,1300,WASHINGTON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,800,200901,1,1300,OREGON,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,800,200901,1,1300,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,1,800,200901,1,1300,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,1,900,200901,2,1700,MONTANA,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,900,200901,2,1500,MONTANA,Winter Storm,0,0,0,0,10.00K,0.00K
200901,1,1030,200901,1,1330,OREGON,High Wind,0,0,0,0,80.00K,0.00K
200901,1,1100,200901,1,1400,OREGON,High Wind,0,0,0,0,,
200901,1,1100,200901,2,1600,WYOMING,Winter Storm,0,0,0,0,0.00K,0.00K
200901,1,1200,200901,2,2000,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,1200,200901,2,1600,IDAHO,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,1300,200901,1,2145,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,1400,200901,2,100,MICHIGAN,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,1,1400,200901,2,1630,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,1400,200901,2,500,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,1400,200901,2,500,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,1600,200901,1,1600,NEW MEXICO,Extreme Cold/Wind Chill,0,0,1,0,,
200901,1,1745,200901,2,1335,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,1843,200901,1,1843,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,1900,200901,1,2200,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,1930,200901,2,200,MONTANA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,1940,200901,1,1940,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,1,2000,200901,2,800,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,2028,200901,7,1701,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,1,2100,200901,3,500,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,1,2102,200901,2,113,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,1,2230,200901,2,1200,MICHIGAN,Winter Weather,0,0,0,0,0.00K,0.00K
200901,1,2348,200901,2,213,OREGON,High Wind,0,0,0,0,0.00K,0.00K
200901,2,130,200901,3,1300,OREGON,Landslide,5,0,0,0,200.00K,0.00K
200901,2,145,200901,2,2230,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,200,200901,2,1200,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,2,200,200901,2,1500,OREGON,Landslide,0,0,0,0,70.00K,0.00K
200901,2,300,200901,4,1600,OREGON,Landslide,0,0,0,0,0.00K,0.00K
200901,2,300,200901,2,730,OREGON,Landslide,0,0,0,0,0.00K,0.00K
200901,2,315,200901,2,2030,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,400,200901,3,1200,IDAHO,Flood,0,0,0,0,0.00K,0.00K
200901,2,400,200901,2,930,OREGON,Landslide,0,0,0,0,0.00K,0.00K
200901,2,400,200901,2,2130,OREGON,Landslide,0,0,0,0,50.00K,0.00K
200901,2,400,200901,3,1000,OREGON,Landslide,0,0,0,0,0.00K,0.00K
200901,2,400,200901,3,1000,OREGON,Landslide,0,0,0,0,0.00K,0.00K
200901,2,400,200901,2,2130,OREGON,Landslide,0,0,0,0,500.00K,0.00K
200901,2,500,200901,2,1600,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,500,200901,2,1600,NEVADA,Strong Wind,0,0,0,0,0.50K,0.00K
200901,2,500,200901,2,1700,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,500,200901,5,1400,OREGON,Heavy Rain,0,0,0,0,75.00K,0.00K
200901,2,603,200901,2,603,NEVADA,Strong Wind,0,0,0,0,0.10K,0.00K
200901,2,630,200901,2,2230,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,630,200901,2,930,OREGON,Landslide,0,0,0,0,150.00K,0.00K
200901,2,630,200901,3,1900,OREGON,Flood,0,0,1,0,250.00K,0.00K
200901,2,700,200901,3,1700,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,745,200901,2,1030,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,2,800,200901,2,1000,NORTH CAROLINA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,2,800,200901,2,1400,CALIFORNIA,Strong Wind,0,0,0,0,0.50K,0.00K
200901,2,800,200901,2,1300,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,930,200901,2,1700,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,1000,200901,2,1600,CALIFORNIA,Strong Wind,0,0,0,0,0.50K,0.00K
200901,2,1100,200901,3,2100,UTAH,Winter Weather,0,0,0,0,0.00K,0.00K
200901,2,1115,200901,4,1300,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1115,200901,2,1225,MONTANA,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1115,200901,2,1225,MONTANA,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1115,200901,2,1315,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1130,200901,3,900,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1130,200901,3,1400,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1200,200901,2,2000,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,1300,200901,2,2000,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,1300,200901,2,2300,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1300,200901,2,2300,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1400,200901,2,2000,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,1430,200901,3,730,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1500,200901,4,100,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,2,1500,200901,2,1500,WYOMING,Avalanche,0,0,1,0,0.00K,0.00K
200901,2,1500,200901,4,200,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,2,1520,200901,2,1700,MONTANA,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,4,327,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,4,327,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,4,327,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1543,200901,4,327,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,2,1600,200901,3,500,MONTANA,Winter Storm,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,3,400,NORTH DAKOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,2,1600,200901,2,2100,MONTANA,Blizzard,0,0,0,0,0.00K,0.00K
200901,2,1650,200901,2,1800,MONTANA,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1700,200901,7,911,INDIANA,Flood,0,0,0,0,0.00K,0.00K
200901,2,1730,200901,3,400,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1800,200901,3,1400,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1800,200901,4,100,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,2,1814,200901,2,2000,MONTANA,High Wind,0,0,0,0,0.00K,0.00K
200901,2,1830,200901,3,230,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,2,1912,200901,2,1912,WYOMING,High Wind,0,0,0,0,0.00K,0.00K
200901,3,0,200901,4,2000,COLORADO,Winter Storm,0,0,0,0,0.00K,0.00K
200901,3,0,200901,3,2100,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,100,200901,4,1200,NORTH DAKOTA,Extreme Cold/Wind Chill,0,0,0,0,,
200901,3,100,200901,3,1900,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,200,200901,3,1400,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,200,200901,3,1500,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,300,200901,3,1200,VERMONT,Winter Storm,0,0,0,0,0.00K,0.00K
200901,3,300,200901,3,400,TEXAS,High Wind,0,0,0,0,,
200901,3,300,200901,3,1200,VERMONT,Winter Storm,0,0,0,0,0.00K,0.00K
200901,3,330,200901,5,1700,OREGON,Flood,0,0,0,0,0.00K,0.00K
200901,3,351,200901,3,1451,TEXAS,High Wind,0,0,0,0,,
200901,3,457,200901,3,457,GULF OF MEXICO,Marine Thunderstorm Wind,0,0,0,0,0.00K,0.00K
200901,3,500,200901,4,1530,ALASKA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,500,200901,3,2300,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,500,200901,3,500,GULF OF MEXICO,Marine Thunderstorm Wind,0,0,0,0,0.00K,0.00K
200901,3,600,200901,4,800,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,700,200901,3,1500,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,700,200901,3,1500,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,700,200901,3,1500,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,700,200901,3,1500,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,2000,COLORADO,Winter Storm,0,0,0,0,0.00K,0.00K
200901,3,800,200901,3,1800,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,800,200901,3,1600,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,800,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,800,COLORADO,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,300,MINNESOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,300,MINNESOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,500,MINNESOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,800,200901,4,500,MINNESOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,800,200901,6,200,HAWAII,High Surf,0,0,0,0,0.00K,0.00K
200901,3,900,200901,4,500,MINNESOTA,Heavy Snow,0,0,0,0,0.00K,0.00K
200901,3,900,200901,3,2000,SOUTH DAKOTA,Winter Weather,0,0,0,0,0.00K,0.00K
200901,3,1024,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
200901,3,1024,200901,3,2117,MINNESOTA,Heavy Snow,0,0,0,0,,
